id,user_location,date,text,source
1338452833025155072,Bangladesh,2020-12-14 11:56:37,#Singapore became on Monday the first Asian country to approve #PfizerBioNTech's #CoronavirusVaccine and said it ex… https://t.co/f6TwAm3NrO,Twitter Web App
1338452094731182081,Kashmir,2020-12-14 11:53:41,"Singapore approves Pfizer vaccine , becomes first south East Asian country to approve the vaccine. Doses will be gi… https://t.co/XBs7pR0GU4",Twitter for Android
1338451167639179264,Michigan,2020-12-14 11:50:00,#PfizerBioNTech COVID-19 vaccine being distributed; #ElectoralCollege formally casts votes today; #DetroitLions los… https://t.co/steoPO9yEe,TweetDeck
1338448997854351360,,2020-12-14 11:41:22,#BillGates  caught on video admitting #CovidVaccine  will CHANGE our #DNA  FOREVER. https://t.co/PPzAGwLYPu via… https://t.co/wBJH3LpstH,Twitter Web App
1338446777767374855,Global,2020-12-14 11:32:33,"#Singapore approves #PfizerBioNTech #VirusVaccine https://t.co/9vjLXMrGyw 

#Pandemic",Twitter Web App
1338443641027776515,Birmingham UK,2020-12-14 11:20:05,"Excited about tomorrow 
So honoured to be part to this exciting team administering in primary care #Covid_19… https://t.co/gWDTDMGoF0",Twitter for iPhone
1338440733091651587,,2020-12-14 11:08:32,@LUDOVICOTODINI @Taxistalobbyst   caught on video admitting #Covidvaccine will CHANGE our #DNA FOREVER.… https://t.co/AgM4DZSyjt,Twitter Web App
1338440713189593088,"Philadelphia, Pa.",2020-12-14 11:08:27,Who should not get vaccine ...yet https://t.co/kuIwEyz7yV via @YouTube #vaccine #MaskUp  #Pfizer #Pfizervaccine #PfizerBioNTech,Twitter Web App
1338436351964962817,Global,2020-12-14 10:51:07,"#Canada to begin #PfizerBioNTech #Covid19Vaccine roll-out https://t.co/sZkFQLldPN 

#Pandemic",Twitter Web App
1338429215201378311,Hong Kong,2020-12-14 10:22:46,"#Singapore approves the #PfizerBioNTech #COVID-19 #vaccine 
First shipment expected by end-December 

#coronavirus… https://t.co/37Y6FRnFzX",Twitter for iPhone
1338425284064931840,,2020-12-14 10:07:09,"@GOPChairwoman @GOP @realDonaldTrump #PfizerBioNTech 
Thank you #DrSahin &amp; Team https://t.co/edzMSP6Kvc",Twitter for Android
1338422513634865152,"Ravenna , Italy",2020-12-14 09:56:08,U.S. expects to have immunized 100 million against #COVID-19 by end of March -Slaoui https://t.co/810e0oDL2I… https://t.co/gQsJ67k95P,Twitter Web App
1338418862669221889,Singapore,2020-12-14 09:41:38,"Singapore's plan to tackle #COVID19
has been really effective.  
Early in pandemic,more than $1 bn was set aside fo… https://t.co/aWI7CPS81B",Twitter for Android
1338414601520566272,Asia,2020-12-14 09:24:42,"Singapore approves @pfizer @BioNTech_Group  vaccine for local use. Vaccine safe to use on people aged 16 and above,… https://t.co/We7ap3vnAG",Twitter Web App
1338413115306778625,Singapore,2020-12-14 09:18:47,"Phase 3 begins Dec 28, #PfizerBioNTech vaccine first to arrive in #singapore by end Dec, and shots to be free for a… https://t.co/wfFjjKR15V",Twitter for iPhone
1338410385850896384,,2020-12-14 09:07:57,"@realDonaldTrump World🌏 
Thank  you #PfizerBioNTech 
#DrSahin &amp; Team https://t.co/rBp6Ox1lts",Twitter for Android
1338404911629918209,United Kingdom,2020-12-14 08:46:11,Does this vaccine mean that I’m gonna have to eventually wear a proper bra again or are we all in agreement that un… https://t.co/roDsrp1MzS,Twitter for iPhone
1338404433852510209,Cyprus,2020-12-14 08:44:18,US began shipments of #Covid19 #PfizerBioNTech #vaccine Sunday following final CDC approval. While #pandemic is far… https://t.co/AwDK69gkJB,Twitter Web App
1338393910251548672,United States,2020-12-14 08:02:29,"True question for #scientists:

As with many vaccines the #PfizerBioNTech vaccine needs to be given in 2 shots: a… https://t.co/C9E1Q1mHJ9",Twitter for iPad
1338382778572951552,Cyprus,2020-12-14 07:18:15,The first few million #PfizerBioNtech #vaccines have arrived in the US after a last-minute #emergencyauthorization… https://t.co/lKgaRoGiTg,Twitter Web App
1338377849388953600,,2020-12-14 06:58:39,"#DonaldTrump and #MikePence to be offered the recently authorized #PfizerBioNTech vaccine

https://t.co/QVBjcEIlY2",TweetDeck
1338377471360569347,India,2020-12-14 06:57:09,"#Pfizervaccine is unlikely to be available in India for mass distribution. Read to find out why.

#PfizerBioNTech… https://t.co/2ywdDnR70w",TweetDeck
1338369703048187905,Global Footprint,2020-12-14 06:26:17,The #US is set to begin its coronavirus vaccination drive from today with doses of #PfizerBioNTech’s vaccine set to… https://t.co/g0fkVA3cxI,Twitter Web App
1338365142485118976,,2020-12-14 06:08:10,"Politico.  December 13, 2020.  FDA's Hahn: Covid-19 vaccine authorization based in 'science and data'… https://t.co/NwLfLopRXo",Twitter Web App
1338364933843656704,North America,2020-12-14 06:07:20,"Politico.  December 13, 2020.  FDA's Hahn: Covid-19 vaccine authorization based in 'science and data'… https://t.co/U4q5A64RGk",Twitter Web App
1338348925892358147,"Troy, Michigan;  Serial ✈️",2020-12-14 05:03:43,"I’m due to get the vaccine on Tuesday, super thrilled!
#Pfizer #PfizerBioNTech #CoronavirusVaccine",Twitter for iPhone
1338344185829584897,pollachi,2020-12-14 04:44:53,#USA to start #vaccination from today! It has according to latest figures maximum #coronavirus cases (over 16.7 mil… https://t.co/jDfA1jqvbs,Twitter for Android
1338342487618957313,"Pennsylvania, USA",2020-12-14 04:38:08,"#COVID #PfizerBioNTech #vaccine  #Pennsylvania
Nursing homes in Pennsylvania prepare for COVID-19 vaccine distribut… https://t.co/mNWsy2EHpU",Twitter for Android
1338335155849752580,,2020-12-14 04:09:00,Vaccines save lives 💯 Hopefully HCW can assuage public fear and anxiety regarding this vaccine 💉 so we can finally… https://t.co/rxuYdYinpz,Twitter for iPhone
1338327856347303937,,2020-12-14 03:40:00,1st doses of #PfizerBioNTech's #COVID19 #vaccine arrive in #Canada https://t.co/PYSZah8tDk,Buffer
1338327177209683971,"Edmonton, Alberta, CAN",2020-12-14 03:37:18,"Are politicians #EssentialWorkers? 🤔🤦‍♂️ 

#COVID19 #PfizerBioNTech #CovidVaccine #VaccinesWork #ScienceMatters… https://t.co/XYQQzo8QGF",Twitter for Android
1338326994833076226,,2020-12-14 03:36:35,"""The first batch of doses of Pfizer-BioNTech’s COVID-19 vaccine have arrived in Canada,” PM Trudeau said on Twitter… https://t.co/fdV5qSRLLr",Hootsuite Inc.
1338322772250906625,,2020-12-14 03:19:48,#USA to start #vaccination from today! It has according to latest figures maximum #coronavirus cases (over 16.7 mil… https://t.co/Ywv7QfOOHC,Twitter for Android
1338322128991641605,"St. Catharines, Ontario",2020-12-14 03:17:15,Good news!  #PfizerBioNTech vaccines arrived ... other vaccines like #Moderna and #AstraZeneca are also coming. https://t.co/e8wxDoutiw,Twitter Web App
1338320756854431751,"London, DC, NYC, Nairobi",2020-12-14 03:11:47,My money is on a Mr. Mark Twain getting the one of the first doses of the #PfizerBioNTech #vaccination in the United States @CalNBC,Twitter for iPhone
1338315055150993411,Earth,2020-12-14 02:49:08,#APT29 aka #CozyBear hacker group suspected of hacking #PfizerBioNTech #IP and now federal agencies like U.S. Treas… https://t.co/m4DoCVuKOv,LinkedIn
1338314397983379456,global,2020-12-14 02:46:31,"Pfizer-BioNTech’s COVID19 vaccine is also urgently needed for Africa: #Ghana, #Nigeria, #Egypt, #SouthAfrica &amp; rest… https://t.co/93G9dkM0Pb",Twitter Web App
1338313222017859585,"Vancouver, British Columbia",2020-12-14 02:41:51,There it comes . #Covid_19 #PfizerBioNTech https://t.co/RO2IsNOOOU,Twitter for iPhone
1338313134092689408,USA,2020-12-14 02:41:30,@realDonaldTrump Might as well call it 100 years ahead #LiarInChief you had nothing to do with the #PfizerCovidVaccine #PfizerBioNTech,Twitter for iPhone
1338311331380940806,"GP Partner, Watford ",2020-12-14 02:34:20,"@pash22 @CDCgov @caseymross Interesting approach 🇺🇲 

🇬🇧 guidance v clear now:

""Any person with a history of anaph… https://t.co/jblkV7DsaT",Twitter for Android
1338310322206113792,"Mumbai, India",2020-12-14 02:30:20,"Pfizer-BioNTech COVID-19 Vaccine: Donald Trump, Mike Pence &amp; Top US Officials to be Offered Early Access to Newly A… https://t.co/aLJntRiBfA",Twitter Web App
1338308996038492160,Earth,2020-12-14 02:25:03,"#PfizerBioNTech #Vaccine hacked a few days ago

#UsTreasury hack announced today. 

https://t.co/y1YbMXoC6g

A whol… https://t.co/NJbT0gqXPj",Twitter for Android
1338304176691040257,"Palm Beach, FL",2020-12-14 02:05:54,Be safe and thank you @FedEx !!!👍 #vaccine #FedEx #PfizerBioNTech #Pfizer https://t.co/WkmafScUlJ,Twitter for Android
1338293565076729858,La Belle Province,2020-12-14 01:23:44,"@RainArtChik And we're nowhere near 2030.

Premature innoculation...?  😇

#PfizerBioNTech 
#CdnPoli",Twitter Web App
1338293277058076672,Shillong India Ottawa Canada ,2020-12-14 01:22:36,"#HarHarMahadev 🙏
First batch of doses of #Pfizer #BioNTech vaccines are in #Canada ......YAY many congratulations 🙏… https://t.co/JhSK49pKzS",Twitter Web App
1338287664454393858,"Oakville, Ontario",2020-12-14 01:00:18,"Welcoming the 1st #COVID19vaccines to 🇨🇦 tonight!

The 1st 30K doses of #PfizerBioNTech are arriving across the cou… https://t.co/40UMur6yoO",Twitter for iPhone
1338286940223844353,"Saugerties, New York",2020-12-14 00:57:25,"More information about #Pfizer vaccine and severe allergies:

https://t.co/swFdY3kPoe

#CovidVaccine #Pfizervaccine #PfizerBioNTech",Twitter Web App
1338281602057555969,"Los Angeles, CA",2020-12-14 00:36:12,"Welp, thanks already aren't going quite as planned with the #PfizerBioNTech #CovidVaccine distribution.  These aren… https://t.co/dr9UqDgWDY",Twitter Web App
1338277580596637696,"Balboa Peninsula, SoCal USA",2020-12-14 00:20:13,MT @murray_nyc Five years ahead of schedule? It’s a pandemic! There was no pre-determined schedule. How about ackno… https://t.co/MLb8s47hZZ,Twitter Web App
1338275138895278084,"Saturnalia Town, USA",2020-12-14 00:10:31,This is excellent news!  Our great President Trump and his administration have pushed to get this vaccine ready qui… https://t.co/UEePAsa7Nj,Twitter for iPhone
1338271320182808580,New York / New Jersey / Global,2020-12-13 23:55:21,Good heavens - you are too stupid to reason with even on a slow day. get a dummy for #pademics and slither away alr… https://t.co/ZZEAVCdSkH,Twitter Web App
1338270320512339975,Hellas,2020-12-13 23:51:22,Before you say you WILL OR WON’T take Pfizer’s vaccine for COVID-19 Read the report. https://t.co/goyWkzlkXP… https://t.co/sCqrZurHys,Twitter for iPhone
1338269605760942082,Texas,2020-12-13 23:48:32,It’s here. #Covid_19 #CovidVaccine  #PfizerBioNTech https://t.co/1E0bcR8Lig,Twitter Web App
1338254776384024580,HRVA,2020-12-13 22:49:36,What a process!! They definitely thought of everything publicity wise... #Pfizervaccine #PfizerBioNTech https://t.co/2b84raNcgE,Twitter for iPhone
1338249841114296321,Türkiye,2020-12-13 22:30:00,"Turkey’s coronavirus death toll reaches 16,417 @drfahrettinkoca #CoronavirusPandemic #Turkey #PfizerBioNTech… https://t.co/eRYk0TZ8RS",TweetDeck
1338240809297129483,,2020-12-13 21:54:06,In case anyone is interested here is a link to the #PfizerBioNTech #COVID19Vaccine patient information that is on t… https://t.co/wGaf4baY2g,Twitter Web App
1338240521492426755,,2020-12-13 21:52:58,@tameemmurtuza Yes here is the link to the patient education information from #PfizerBioNTech that should be given… https://t.co/nK924H2999,Twitter Web App
1338231269394669569,,2020-12-13 21:16:12,"#UnitedStates—The first #Covid19 vaccines are going out!
#CDC officially allows
#PfizerBioNTech—#coronavirus… https://t.co/UnjN6vfPwT",Twitter for iPhone
1338229182401220608,Turkey-Israel,2020-12-13 21:07:54,"Infections #worldwide
-
#UnitedStates : 220,575
#Brazil : 43,279
#Turkey : 30,805
-
#coronavirus #Corona #Covid_19… https://t.co/JjXqHSJC40",TweetDeck
1338225601614917638,,2020-12-13 20:53:41,"#PfizerBioNTech COVID-vaccine given the green light in the US
https://t.co/LNZVWu5uU4",TweetDeck
1338223933993197574,Turkey-Israel,2020-12-13 20:47:03,"What kind of #America will he leave behind?
-
#Trump #DonaldTrump #JoeBiden #NewYork #Washington #WhiteHouse… https://t.co/kImRJ2Yjxs",TweetDeck
1338220193227677699,"Bristol, UK",2020-12-13 20:32:11,@chesleydohl @Audie_Murphy45 @cspan So why is Trump claiming the #PfizerBioNTech vaccine as one of his administrati… https://t.co/coClJkakMt,Twitter for Android
1338217785516765184,"Tampa, FL",2020-12-13 20:22:37,Here we go! Grateful to be among the first group of vaccinated healthcare workers in Tampa/FL against #COVID19 🙏🏽… https://t.co/kGyeHA1KOj,Twitter for iPhone
1338214380677324803,"Minneapolis, MN",2020-12-13 20:09:05,#CDC #ACIP have released their Interim Guidance for use of #PfizerBioNTech COVID Vaccine https://t.co/DVAO10C7LF,Twitter Web App
1338210137098481664,"Seattle, WA",2020-12-13 19:52:14,"Dr. Kathy Lofy says the vaccine will be a new tool in our tool box, and says she’ll also get vaccinated as soon as… https://t.co/D55C41pB2m",Twitter for iPhone
1338209327375638530,"Vermont, US",2020-12-13 19:49:01,The Advisory Committee on Immunization Practices’ Interim Recommendation for Use of Pfizer-BioNTech COVID-19 Vaccin… https://t.co/591nsHMNKy,Twitter Web App
1338199619533205506,Türkiye,2020-12-13 19:10:26,"Turkey’s coronavirus death toll reaches 16,417 @drfahrettinkoca #CoronavirusPandemic #Turkey #PfizerBioNTech… https://t.co/yEivuSiXxI",TweetDeck
1338198790109532162,"Naperville, IL",2020-12-13 19:07:08,The #ACIP recommended the use of #PfizerBioNTech #COVID19 vaccine in persons 16 years of age and older under the… https://t.co/jIyVkeokyz,Twitter Web App
1338191834338766850,"DC, Baltimore, New Orleans",2020-12-13 18:39:30,@CDCDirector Redfield has just signed off on this recommendation. #CDC Panel Recommends #Pfizer's #COVID19 #Vaccine… https://t.co/u2sDcKZTQu,Twitter Web App
1338168666844704771,Global,2020-12-13 17:07:26,Boxes containing the first shipment of the Pfizer-BioNTech #COVID19 #vaccine are prepared to be sent at the #Pfizer… https://t.co/pI7YQuRw0S,TweetDeck
1338166530413096963,"Okolona, KY",2020-12-13 16:58:57,What a great day for our Country &amp; the World! @realDonaldTrump is ONE DAY CLOSER to leaving @WhiteHouse. The first… https://t.co/UpxZnnhu2n,Twitter for Android
1338164912468742149,,2020-12-13 16:52:31,Answers to questions about #COVID #vaccination  https://t.co/5PQhg3tBja #vaccine #Covid_19 #healthcare #health… https://t.co/XA2VxWoca9,Twitter Web App
1338164138338562048,,2020-12-13 16:49:27,Just watched @CapehartJ new #thesundayshow. @Maria_Hinojosa correctly stated that there were two deaths among the o… https://t.co/U80yAAW6CX,Twitter for iPad
1338163623764525058,Sacramento,2020-12-13 16:47:24,"#PfizerBioNTech #PfizerCovidVaccine #VaccineRollout

38 days... https://t.co/yo0ycGAKx6",Twitter Web App
1338162756709658624,"München, Heidelberg",2020-12-13 16:43:57,"Have to agree: UK, US vaccinate with technology pioneered in 2 German, one US-Biotechs; US celebrates distribution… https://t.co/eTZDDKbC2e",Twitter Web App
1338157923424378882,,2020-12-13 16:24:45,@realDonaldTrump @Varneyco Pfizer was not funded by Operation Warp Speed and you would never have supported the Mus… https://t.co/ByhlQAP1FN,Twitter for iPhone
1338156763808485378,"South West, England",2020-12-13 16:20:08,"Had my Covid-19 Vaccination, doing my bit helping to save the human race.
Mega sore arm today as expected  small pr… https://t.co/uqPDhhKdCa",Twitter for Android
1338156006627397632,"Montreal, QC, Canada",2020-12-13 16:17:08,"@jeremysale @nytimes Apparently the trucks are escorted by US Marshals... So 🤞🤞 they will stay safe, no hijacking o… https://t.co/RTsQZao6r3",Twitter for Android
1338153248474193920,Worldwide 🌏,2020-12-13 16:06:10,"Airborne - heading to Memphis 👇

#PfizerBioNTech #CovidVaccine 

🇺🇸 FedEx A306 N669FE https://t.co/GMMIVSC0Yw",Twitter for Android
1338150440534466560,"New York, USA",2020-12-13 15:55:01,"The newly approved #Vaccine for the #CCPVirus will start being distributed to US states on Dec. 14, according to of… https://t.co/qMJAhVhkOM",Buffer
1338150279867412481,"GP Partner, Watford ",2020-12-13 15:54:23,"@yvettedoc50 @TeamGP @NHSEngland @NikkiKF @pulsetoday Think we are going to be seeing a lot of this happening
The l… https://t.co/noQfaZNojC",Twitter for Android
1338149264778784772,,2020-12-13 15:50:20,"@tedcruz We know Trumpkins like you are not as informed- so here goes:
1) #PfizerBioNTech vaccine was developed in… https://t.co/uPLiBfjzjh",Twitter for Android
